realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,rest_index,lng,lat
211.79044382898505,0,2,0,0,0,10,1,1,2.5391051576918016,0.32266660191355845,329.6945834274991,570.7942200515083,2.14668,41.3725
173.62161658947562,0,2,0,0,1,9,0,1,1.393778972813171,0.4227440368918402,353.94596672021413,880.0466087744974,2.15409,41.38342
219.7034933786394,0,4,0,0,1,9,0,1,1.6009241624132815,0.12500969845680332,363.1404276994076,884.788853285837,2.15902,41.37533
173.62161658947562,0,2,0,0,1,9,0,1,1.500926235053677,0.1016742579021856,371.85127922016113,894.8160788025143,2.16108,41.375409999999995
196.89529173551793,0,2,0,1,0,10,1,1,1.0173812083009943,0.27548294938711015,719.7783684417137,1393.4164008217824,2.17303,41.37826
231.34033095166055,1,2,0,0,0,10,1,1,1.137941230992296,0.2580231420492497,470.7683871176185,1096.551638912159,2.168,41.376999999999995
185.2584541624968,0,2,0,1,0,10,1,1,0.6696435296688883,0.14905945108904167,977.1026933547917,1843.6552096677149,2.17465,41.38222
341.4248143924407,1,2,0,0,1,9,0,0,1.127517416343694,0.3104644612578806,777.3983796395358,1658.3195231049956,2.18254,41.383379999999995
142.2021551423185,0,2,0,1,0,9,1,1,2.1517967038641945,0.4634035588558102,554.6999989482761,615.1632400826209,2.18,41.405
234.8313822235669,0,4,0,1,0,9,1,1,1.174997147697672,0.175589992386079,635.516859554718,1384.2188820034803,2.17687,41.3779
99.61132962506107,0,2,0,0,0,8,0,1,2.2415356413446093,0.06082891658521259,354.1323052513418,713.9639802449512,2.1529,41.40268
295.1102008518165,0,3,0,1,0,9,1,2,0.9409147016788664,0.2833107404985963,848.3539833259459,1750.5422068976718,2.17827,41.38138
180.3709823818279,0,2,0,0,0,10,1,1,1.1976714151934644,0.16688040512625152,377.88995561757093,963.732269741886,2.15698,41.382659999999994
215.28149510089136,0,2,0,0,1,10,1,1,1.2810793268905574,0.8166826853043765,552.1922256934356,956.8867154671916,2.16804,41.398579999999995
142.43489189377894,0,2,0,1,0,8,0,1,2.552892629584159,0.5881386762737534,450.63836675819016,582.4615107930757,2.17518,41.4098
231.34033095166055,0,2,1,0,0,10,1,1,2.2044877532377156,0.2826823954090161,656.3593559016606,636.6112760177704,2.17692,41.4063
182.93108664789256,0,2,0,0,0,10,1,1,2.194284232271531,0.30052255246671455,319.51577079107483,736.0079481533655,2.14866,41.39863
738.2409756324621,1,4,0,0,1,10,0,2,1.358588391122132,0.6150869125961621,623.8003730968685,847.8874329181485,2.174,41.398999999999994
265.55263341634276,0,2,0,1,0,10,1,1,1.6377616009884768,0.34530807110029604,993.9185008771937,817.0436158363018,2.17486,41.40143
225.52191216515,0,2,0,0,1,10,1,1,1.81487289908982,0.5197839240908187,331.52599755666347,944.9915227726,2.14947,41.39242
138.9438406218726,0,2,0,1,0,9,0,1,1.2734436948704269,0.3022805909596598,415.9284928668292,1010.4454173239868,2.16555,41.37617
289.5245188167663,0,2,0,0,1,10,1,1,0.6324618817538867,0.08670835381321743,478.0784029595257,1212.2151694134222,2.1630000000000003,41.385
367.49133055600805,0,3,0,0,1,10,1,1,0.6324752625235068,0.08671524888045347,478.0755898271308,1212.2166823479436,2.1630000000000003,41.385
254.61400609770288,0,2,1,0,0,9,1,1,0.15532646583408313,0.17272122407342716,623.003766628523,1359.5717774383193,2.17122,41.3882
208.29939255707868,0,2,1,0,0,10,1,1,2.49119214110736,0.1244809917164558,285.22424229447074,626.5161021140136,2.14424,41.3984
267.64726417948657,0,2,0,0,1,10,1,1,0.6324607964942498,0.08670258943560101,478.07884182515807,1212.2205944081115,2.1630000000000003,41.385
165.2430935369004,0,2,0,1,0,8,0,1,2.5403608375109736,0.5752526438257877,453.9185358951188,582.0556554772878,2.17522,41.40968
178.2763516186841,0,2,1,0,0,10,1,1,1.7238369843227914,0.4150597829119303,360.37173265769735,814.0093960526603,2.16514,41.37205
229.2457001885167,0,2,0,0,1,9,1,1,0.5084779454636351,0.2655760993444212,653.719594722612,1434.0176730269036,2.16471,41.38938
173.62161658947562,0,2,0,1,0,8,1,2,1.1624881820298334,0.4224603719385205,620.504367961762,1672.7076257415947,2.18053,41.38029
254.61400609770288,0,2,1,0,0,10,1,1,2.028498628619073,0.06247218537396907,1110.921797998875,845.1549100047802,2.17452,41.40509
167.80319780296506,0,2,0,1,0,10,0,1,0.9394405320344636,0.2693812134220383,801.2927595132487,1498.788137434863,2.1728,41.37894
769.6604370796192,1,4,0,0,0,9,1,2,1.6220600187776353,0.3769943463790601,900.7596033557442,799.35284233168,2.17532,41.40119
159.65741150185025,0,2,0,1,0,10,1,1,1.6385094207282496,0.44802378845020074,397.8359160676048,813.2615853033587,2.1743200000000003,41.37274
329.7879768194195,0,4,0,0,1,9,1,1,0.21667191656993484,0.20156129592619057,692.5054759597218,1534.7475534669502,2.1716900000000003,41.38565
109.8517466893197,0,2,0,1,0,10,1,1,1.7090828259373576,0.3564536124895522,904.3191513022788,771.95106905982,2.17656,41.401720000000005
115.67016547583027,0,2,0,0,0,9,1,1,3.0452632477826436,0.30486166678895,245.8893450173095,495.09161320233176,2.13513,41.37925
139.87478762771428,0,2,0,0,1,9,0,1,1.1202797713649226,0.06796961984731725,388.7889098620762,1008.6370115046382,2.15814,41.382459999999995
104.03332790280912,0,2,0,1,0,9,0,1,0.9426116372488678,0.5170287833282636,453.2536929676923,2608.333771216984,2.15885,41.38833
196.89529173551793,0,2,0,0,0,9,1,1,2.6068782817119005,0.3855612308177752,259.9146354049727,568.9363362134108,2.13904,41.384440000000005
127.30700304885144,0,2,0,0,0,10,1,1,0.8864799997651404,0.555080469444795,507.4709699381505,1268.9825722975825,2.16679,41.379529999999995
237.1587497381711,0,4,0,0,1,8,0,1,0.29891904726875856,0.2789369108650534,696.568424464922,1662.666805747118,2.17109,41.38457
225.7546489166104,0,2,0,0,1,10,1,1,0.42322990485568335,0.2871521150372341,784.8695922639321,1610.0537409703206,2.17262,41.38387
237.1587497381711,0,2,0,1,0,8,0,1,0.5092949544469167,0.2456724916279498,798.2854886982866,1334.8007975267242,2.17595,41.38816
439.87246026019966,1,4,0,1,0,10,1,2,1.1879457533173428,0.3290497317504857,391.577623876442,992.6491787980834,2.16017,41.37942
289.0590453138455,0,2,1,1,0,10,1,1,1.397735909855761,0.5550928191831452,525.1352661340138,970.1228901562664,2.16362,41.39877
277.65494449228476,0,2,0,0,0,10,1,1,1.6049868582024551,0.6542058683939671,412.5273205244896,705.4774105535305,2.18435,41.39675
156.1663602299439,0,3,0,0,0,10,1,1,1.7143599662317668,0.3167330960454294,899.9448173570081,1097.0356217282556,2.1718,41.40252
137.54742011311004,0,2,0,0,1,8,0,1,0.9822030021344912,0.28403908401567335,841.8947645033462,1577.9696744836876,2.17346,41.37868
208.29939255707868,0,2,1,1,0,10,1,1,0.9004171178709957,0.3217850747270829,674.1686363082406,1444.9708669530075,2.18074,41.38643
97.05122535899643,2,4,0,0,1,9,0,1,0.6645130667741495,0.06652288649387253,1180.9612380179362,1880.2693099915457,2.17253,41.38146
300.92861963832706,1,2,0,1,0,8,0,1,0.6511744702944999,0.1639459471382225,963.5300973918472,1775.6071787225924,2.17464,41.38242
117.99753299043452,0,2,0,0,0,9,0,1,0.9293421370028344,0.3769982185299973,639.4174544030908,1411.4683485374032,2.18112,41.38684
327.4606093048153,0,3,0,1,0,10,1,1,0.987737540516648,0.6486262880442437,579.9521951804038,1105.6123633729387,2.16756,41.39584
488.2817045639677,1,4,0,0,1,10,1,2,0.8731015558158398,0.31924137038580386,430.44122048611064,1123.0372052432974,2.15997,41.38498
329.5552400679591,0,2,0,1,0,10,1,1,1.5536517936675731,0.41966683857139914,818.1030399728223,811.0806296053785,2.1743200000000003,41.40075
349.5706006935555,0,2,0,1,0,10,0,1,1.6934100472552076,0.2917950481267285,1064.4323647336607,793.2804203614743,2.17275,41.40225
138.9438406218726,0,2,1,0,0,10,1,1,2.2936635389067472,0.5984754242918815,383.1966289838884,684.1269590681436,2.15797,41.4057
180.3709823818279,0,2,0,1,0,9,0,1,1.529151680090828,0.5085016526880085,339.5775867526129,828.914153666103,2.15238,41.38348
208.53212930853908,0,2,0,0,0,9,0,1,0.9219267770408645,0.4235371410946081,580.0529433888481,1356.6740274337658,2.18098,41.38799
185.2584541624968,0,2,0,0,0,10,1,1,0.8135981482742198,0.3923205989125024,594.8806368576569,1257.6165047072825,2.17963,41.38825
193.1715037121512,0,2,0,1,0,9,0,1,0.9288260333388914,0.5795931055504085,463.65404261163707,1158.758692950466,2.16495,41.37969
197.5935019898992,0,2,0,1,0,10,1,1,0.7892511233497429,0.4857285696368072,480.1059618970447,1162.3054580986443,2.1648,41.38121
242.9771685246817,0,2,0,0,0,10,1,1,0.6823900600169365,0.27640987919368104,478.4234854458965,1228.1843405297795,2.16394,41.38303
224.5909651593083,0,2,0,1,0,9,0,1,1.1790465689475214,0.3680424915633398,651.4424120504486,1636.3384277887849,2.18326,41.3835
167.80319780296506,0,2,0,1,0,9,1,1,0.45454554540143793,0.3429149574258328,823.2949321284341,1629.2785473488514,2.17538,41.38649
287.19715130216207,1,2,0,0,1,7,0,1,0.9737940878692112,0.3498047721749209,779.5716512716165,1862.0224234953373,2.1772400000000003,41.38026
138.9438406218726,0,2,0,0,1,10,0,1,2.4389437159138336,0.5672471878960037,463.1935023440306,583.5676995785573,2.17141,41.40908
364.46575278702255,0,4,0,1,0,8,0,1,0.459585714005073,0.23319261648829012,1286.957712656228,1404.618989669554,2.17544,41.38779
106.59343216887378,0,2,0,1,0,9,0,1,0.9031410152343928,0.568978033530874,491.37171015814886,1287.730754500711,2.16622,41.37952
179.4400353759862,0,4,1,0,0,10,1,2,1.2854685855341952,0.681815663072027,596.025796268184,885.5705117246954,2.1726799999999997,41.39854
145.92594316568528,0,2,0,0,0,10,1,1,1.7535150131443276,0.5930725848574083,556.050481614717,762.3312624601332,2.16776,41.402840000000005
381.9210091465543,0,2,0,0,0,10,1,1,0.3718356062404679,0.01494400922737605,618.8824282100992,1306.5983528995907,2.17343,41.38928
370.5169083249935,0,4,0,1,0,9,0,1,1.084956023717491,0.20223723065016505,705.5200778932671,1574.1462602026222,2.17598,41.37846
321.4094537668443,0,2,1,1,0,10,1,1,1.307116949871149,0.553673912220781,550.4513532322005,996.3743107471672,2.16452,41.39816
381.9210091465543,0,2,0,0,0,10,1,0,0.4359435920393211,0.2889858278822491,793.0285694543153,1592.8035213019518,2.17302,41.38393
156.1663602299439,0,2,0,1,0,8,0,1,0.9106480722699136,0.5831179039788307,468.58563422636314,1165.9202966738574,2.16509,41.37982
297.6703051178811,0,2,0,0,1,10,1,1,1.457152990609298,0.1346737848316428,356.968183351603,862.8916601497596,2.1558200000000003,41.37952
377.49901086880624,0,2,0,0,1,10,1,1,0.7286703507645039,0.2223323102632839,468.49222954714423,1316.700090480938,2.1613599999999997,41.38635
335.6063956059301,0,3,0,0,1,8,0,1,1.1735103189684413,0.24775798161578447,672.5790000973078,1417.6854826054564,2.1776299999999997,41.37826
242.9771685246817,0,2,0,0,1,10,1,1,1.1740857449340611,0.47848227338034793,399.75132030047104,1061.9104290300015,2.156,41.38783
242.9771685246817,0,4,0,0,1,10,1,1,1.7759637118081018,0.3621167154683123,329.30321032821456,881.339350760892,2.1493900000000004,41.39097
196.89529173551793,0,2,0,0,1,10,0,1,1.7638535202730714,0.3966455199705199,332.4328475890985,898.3217549658106,2.14966,41.39132
317.2201922405567,0,2,0,0,0,10,0,1,1.4619307995328488,0.3144621535435542,348.28542649395416,877.3141700333649,2.15265,41.38558
324.20229478436937,0,3,0,0,1,9,1,1,1.0298746924626856,0.4159438202588154,718.3961710291886,1697.240749715698,2.1779900000000003,41.38007
208.53212930853908,0,2,0,1,0,10,1,1,0.9958557291019656,0.5628264959233126,454.2717680001492,1172.7364505089497,2.165,41.379
300.92861963832706,0,2,0,0,1,10,1,1,0.49146185995665775,0.23183366394191543,838.1275074357239,1339.0696356730955,2.17574,41.38813
422.4172039006679,1,6,0,0,1,10,1,2,1.926861840943983,0.33500337374305544,307.0318541612053,705.7688736028391,2.148,41.382
483.3942327832988,0,2,0,1,0,10,0,1,0.4678097274038344,0.1326693505852416,646.457396825653,1255.4676474386088,2.17492,41.38916
320.711243512463,0,4,0,0,0,10,0,1,0.8816487826000368,0.26400792957857466,735.200609701173,1523.2493305928008,2.18044,41.38596
190.84413619754693,0,3,1,1,0,10,1,2,1.7035001400184877,0.17975895930337596,349.7621533122108,819.0786117944493,2.15441,41.37727
219.7034933786394,0,2,0,0,1,9,1,1,0.9526031297999956,0.15023681803246558,414.12170204879715,1060.7419564211611,2.15975,41.38341
182.69834989643212,0,2,1,0,0,10,1,1,2.208501565943993,0.24459545992735263,668.3181823058164,671.7955245145671,2.1745799999999997,41.40673
225.52191216515,0,2,0,1,0,9,1,1,0.3600748382589245,0.34345878603298785,743.7153665682264,1581.8309282010366,2.1725,41.38449
295.1102008518165,0,3,0,1,0,10,1,2,1.3152948437513452,0.6737742650196165,593.1286689762353,863.5612042273468,2.17464,41.39846
434.9849884795308,0,2,1,0,1,10,1,1,0.5864250890128969,0.2630911575886359,629.927352325114,1236.8077484637524,2.1764799999999997,41.38918
213.88507459212883,0,2,0,0,0,10,1,1,0.8732180889726202,0.23924883697569355,908.0923458843904,1951.9045676782107,2.17605,41.38072
214.11781134358924,0,2,0,0,0,9,0,1,1.7354704809102712,0.2328747034537952,358.5988872793627,797.5401387081032,2.1615599999999997,41.37286
115.67016547583027,0,2,0,1,0,7,0,1,1.0570351246376597,0.5616615827084495,413.95377899933,1140.181845479221,2.15737,41.38715
254.61400609770288,0,2,0,0,0,10,1,1,2.5905381120910755,0.6259671178360598,442.04542164407553,572.1585394755516,2.17521,41.410140000000006
115.67016547583027,0,2,0,0,0,8,0,1,0.7942418576227094,0.1271431075517599,1141.445828761557,1624.9177995770726,2.17272,41.38028
223.19454465054577,0,2,1,1,0,9,1,1,1.25373321300941,0.4898526281539287,581.8274298812998,1324.8690268965256,2.18465,41.38469
223.19454465054577,0,2,1,1,0,10,1,1,1.2216006093168532,0.4384051792467442,594.5794627783424,1501.2655324537625,2.18411,41.38425
223.19454465054577,0,2,1,1,0,10,1,1,1.1393835994325727,0.3212280235191805,740.090463903083,1637.6730958721505,2.18265,41.3833
223.19454465054577,0,2,1,1,0,9,1,1,0.3175199259116065,0.2961453879451083,652.0353574852514,1989.880949400651,2.16965,41.38429
167.80319780296506,0,2,0,1,0,10,1,1,0.16033445121842438,0.1815885875990587,608.110623753352,1350.7699806505775,2.17034,41.38856
552.9825214699653,0,2,1,0,1,10,1,1,0.49821414402041897,0.21771169606254895,755.5681132564861,1310.1230673201264,2.1757299999999997,41.3884
534.5963181045919,0,2,1,0,1,10,1,1,0.4748825138554604,0.23933859988912187,1046.608862976313,1384.3130644328164,2.17561,41.38786
617.9160751274234,0,2,1,0,1,10,1,1,0.5506581806933928,0.28730335294409537,743.8064792947313,1350.8284532622208,2.17647,41.38811
439.87246026019966,0,2,1,0,1,10,1,1,0.4916795834071403,0.24838831810917483,920.0732050815612,1368.3271429727588,2.1758,41.38792
257.6395838666884,0,2,0,1,0,10,0,1,1.6767914149014105,0.8047706602318457,501.33767620489033,796.5765296455351,2.16554,41.40186
131.96173807805988,0,2,0,1,0,10,1,1,2.6764990342253214,0.3881117225057842,310.55672995714355,514.9800123388967,2.18973,41.40613
254.61400609770288,0,2,0,0,1,10,1,1,0.5969838924869592,0.304430385403431,663.9661997399334,1325.0251001940685,2.17689,41.38858
335.3736588544697,0,3,1,0,1,10,1,1,0.3480832118390685,0.3273332978587438,714.649384800774,1707.4542859095875,2.17081,41.38406
436.3814089882933,1,2,1,1,0,10,1,1,2.302457675123871,0.20545020043767,332.4605555259189,693.6149105201947,2.15021,41.40155
127.30700304885144,0,2,0,0,1,10,0,1,1.5226905735796574,0.5811285901639901,424.5528276284006,729.7229846349786,2.18348,41.396370000000005
237.1587497381711,0,2,0,1,0,10,0,1,0.40176146955284847,0.27631313328615814,857.3085429641408,1551.194983373185,2.17481,41.38694
222.03086089324364,0,2,0,1,0,8,0,1,0.5611028673256452,0.15586661985310146,931.6139493421596,1727.5378871573218,2.17332,41.382740000000005
138.9438406218726,0,2,0,1,0,7,0,1,0.2844449873296149,0.21178707878138775,706.8217907841481,1442.6961995131585,2.17341,41.38726
242.9771685246817,0,2,0,0,1,9,0,1,1.37956255983486,0.4334678787480769,355.55315093033056,888.279965176982,2.15413,41.38377
313.7291409686503,0,2,0,1,0,10,1,1,1.7000679065712003,0.87570264237227,414.5510883106511,1267.9645576259154,2.188,41.38
196.89529173551793,0,2,0,0,0,9,0,1,1.0662752731053111,0.21723021509823903,734.3658833931572,1351.516834131539,2.17355,41.37791
219.7034933786394,0,3,0,0,1,9,0,1,1.4176449295480262,0.42437737695432626,351.487303536938,868.2300522471319,2.15394,41.38307
143.36583889962063,0,2,0,0,1,10,1,1,1.613663678485957,0.21854566623504584,338.7193011126979,809.3362958444878,2.15287,41.38046
587.8930341890288,1,4,0,1,0,10,1,2,0.5086104534623239,0.2374413846490757,850.1129815195004,1625.1475893883085,2.17364,41.38346
408.45299881304254,1,4,0,1,0,10,0,0,0.5926349595620473,0.22953594024525817,962.2762799011592,1593.8460639763184,2.17064,41.381820000000005
205.97202504247443,0,2,0,1,0,10,1,1,0.8817802455474184,0.3388231463511403,430.86288153395344,1135.708262540123,2.1597299999999997,41.38537
518.5374822538226,1,4,0,0,0,9,1,3,1.377337566067495,0.47464866803948214,449.0747445075561,781.9227323178711,2.1817,41.39588
302.0923033956292,0,2,1,0,0,10,1,1,0.9736176071380688,0.2931875486324196,755.7136856931182,1643.8668644021009,2.18149,41.385659999999994
381.9210091465543,0,4,0,1,0,10,1,1,1.0511750570995344,0.3461142782997804,703.0223212179419,1782.2717845728628,2.1793400000000003,41.380790000000005
136.38373635580794,0,2,0,0,0,9,1,1,2.0396581519774304,0.5931212183757126,316.48061201909985,831.6330162947538,2.14792,41.39493
205.97202504247443,0,2,0,0,1,10,1,1,0.5566030580942635,0.24504556656400797,814.8648566590139,1453.9014115349469,2.16488,41.39033
205.97202504247443,0,2,0,1,0,9,0,1,0.9157908299059988,0.42921405800907386,439.5023020376448,1249.1111906461892,2.15906,41.38704
185.2584541624968,0,2,0,0,1,8,0,1,0.4908092064943974,0.1395634952383578,585.1289032349755,1220.316290684354,2.17418,41.39025
185.2584541624968,0,2,0,0,1,9,0,1,0.4196649833477081,0.12820682947271972,584.9689239860173,1309.7094858697374,2.1728400000000003,41.39026
157.56278073870644,0,2,0,0,0,8,0,1,0.6745637450937981,0.33471902797108577,707.7137430709632,1447.07463833707,2.17807,41.38684
208.29939255707868,0,2,0,0,1,10,1,1,1.2334878454114135,0.820023139869491,554.8139655437991,972.836234278512,2.16839,41.39818
370.2841715735331,1,6,0,0,1,8,0,2,1.7320028024981755,0.2517420735102887,1229.750030126216,782.870042097276,2.17295,41.40258
893.4763888565642,1,4,0,0,0,9,1,2,1.8084226769557257,0.2838995047838476,871.7197895551574,773.3830089127947,2.17145,41.40339
171.2942490748714,0,2,0,0,1,8,0,1,1.7307249437107632,0.25668510221506957,352.664308436311,822.5930554473696,2.15477,41.37659
231.34033095166055,0,2,1,0,1,10,1,1,0.6906069163042285,0.32409735632956094,694.1968139776318,1403.493201654556,2.16947,41.38093
532.0362138385271,1,6,0,1,0,10,0,2,0.7914260959842708,0.33671646785600207,470.28882730833067,1359.5885211090372,2.16055,41.38733
219.93623013009983,0,2,0,0,1,10,1,1,1.2199027104403586,0.26364257945677544,374.74136066357846,951.502127162866,2.15624,41.38351
219.7034933786394,0,2,1,0,1,10,1,1,0.6327639486967069,0.37665244724757646,659.9345032921982,1445.2591186265088,2.1688099999999997,41.38151
156.1663602299439,0,2,0,1,0,10,0,1,1.4064617953577363,0.6671912740180438,522.1870998942295,983.0292385968148,2.165,41.39923
315.8237717317941,0,2,0,0,0,10,1,1,0.8603640322496514,0.10489956211574236,792.3937234212956,1659.0354170157264,2.1797299999999997,41.38459
223.19454465054577,0,2,1,1,0,10,1,1,1.711959435862892,0.890590838239848,411.12199147706576,1216.3100511750686,2.18776,41.37945
185.2584541624968,0,2,0,1,0,9,1,1,0.9754832618603804,0.31506699087087137,796.0173912860316,4542.754149948216,2.17651,41.37984
277.65494449228476,0,4,0,0,1,9,0,1,1.0373426273643636,0.35149941863066964,404.5305582886517,1060.9828207407934,2.15785,41.385290000000005
547.1641026834546,1,6,1,1,0,10,1,2,2.5100055210943855,0.5432686993140088,461.9598866495941,578.9429552832105,2.17574,41.40933
229.2457001885167,0,2,1,0,1,10,1,1,1.1858613559804316,0.3840454984056922,632.9281269294374,1893.217259433965,2.18348,41.383790000000005
229.2457001885167,0,2,1,0,1,10,0,1,1.2187728343779327,0.4223422925052969,600.2681229278946,1489.176176800877,2.18394,41.3839
229.2457001885167,0,2,0,0,1,10,1,1,1.2189912258602196,0.4075987861878067,607.7008011424962,1501.127234562692,2.18372,41.3834
229.2457001885167,0,2,1,0,1,10,1,1,1.364897665543491,0.5583178816608367,516.0459475894154,1203.9962296873405,2.18552,41.3833
248.56285055973183,0,3,0,0,1,10,1,1,1.0107262225821347,0.510549436930712,419.3734843824055,1139.9642562039608,2.15793,41.38684
173.62161658947562,0,2,0,0,1,9,0,1,1.0033569348456748,0.2614784555829927,407.16760584745293,1059.528948708253,2.1585099999999997,41.38456
322.8058742756068,1,3,0,0,1,10,1,1,1.65890509627936,0.42626605652868216,426.35634199950744,958.5888668193802,2.15705,41.39845
223.19454465054577,0,2,1,1,0,10,1,1,1.8056965288215168,0.9812747531177866,391.79346171333447,1133.139547923175,2.18912,41.37956
223.19454465054577,0,2,1,1,0,10,1,1,1.8186653503360048,0.9475962874555746,391.160076006186,1065.5458734769754,2.18955,41.379940000000005
219.7034933786394,0,4,0,1,0,10,0,2,2.0925675704397833,0.10064363603414982,292.5714935183355,664.3466644240434,2.14554,41.38319
185.2584541624968,0,2,0,0,0,10,1,1,1.9976161183904897,0.46978875319633734,381.476836998478,749.3747471926056,2.15452,41.37344
161.98477901645447,0,2,0,0,0,10,1,1,1.1711495515827983,0.4226083497951796,486.6367150504305,857.1863024540828,2.17872,41.3954
214.11781134358924,0,2,1,1,0,10,1,1,1.1798013261408742,0.20392791114194117,479.682875633234,1111.685923033647,2.1689600000000002,41.376540000000006
190.84413619754693,0,2,1,0,0,10,1,1,1.0738545796345929,0.33927616763692264,696.675139686189,1935.552210789428,2.17985,41.38092
252.28663858309864,0,2,0,1,0,9,1,1,0.8583528880760135,0.4630847600175801,565.7652151027917,1309.5344336612116,2.16086,41.390640000000005
293.71378034305394,0,3,0,1,0,9,1,1,1.568669489055514,0.44590181159181175,361.9937041243343,1029.3197057445695,2.15218,41.39153
252.28663858309864,0,2,0,1,0,9,0,1,0.8504098792685334,0.5246575955556324,511.1412377849895,1401.0957526273364,2.16032,41.38946
219.7034933786394,0,2,0,0,1,9,0,1,1.6499681038918426,0.37623344215531856,331.49628082449055,800.9508511840502,2.15171,41.38158
219.7034933786394,0,3,0,0,1,9,0,1,1.6937644161955403,0.4232295542687256,327.1961585376778,815.8934973316432,2.1510700000000003,41.38173
416.59878511415735,1,4,0,0,1,10,0,1,1.1118857265526498,0.3734529684033998,647.496803548207,1569.481381115635,2.18304,41.38513
185.2584541624968,0,2,0,0,0,9,1,1,0.7577353998990473,0.25998860340790164,453.18435507191344,1168.758696922926,2.16242,41.38341
159.65741150185025,0,2,0,1,0,10,1,1,0.7652368541080494,0.3059881333778292,473.4275303987615,1454.5599554733465,2.16086,41.38718
208.53212930853908,0,2,0,0,1,9,0,1,0.6837595748766087,0.2922576450762121,743.4629174528682,1655.057913653705,2.17814,41.38646
341.19207764098024,0,3,1,0,1,10,1,2,0.1719421157547746,0.1506499707493203,665.037673942089,1585.2548322671653,2.17011,41.38559
341.4248143924407,1,2,0,0,1,9,0,0,0.3809795563454554,0.33884055684366926,759.8468707849632,1633.7436135114117,2.17267,41.38435
148.0205739288291,0,2,0,0,0,10,1,1,1.94906477389646,0.49068348041617504,590.2341220942615,651.595241861558,2.18,41.403
277.65494449228476,0,2,0,0,0,10,1,1,1.414022273985982,0.3991298598638604,378.8956133974377,1025.225574388844,2.15364,41.39033
185.2584541624968,1,2,0,0,1,9,1,0,2.6020672040005364,0.4538619322739476,259.77314219274905,583.9271743766008,2.13899,41.38527
340.26113063513856,1,2,0,0,1,9,0,0,1.0174914831538264,0.19312631723569185,778.03370739277,1702.514077976547,2.18085,41.38297
340.26113063513856,1,2,0,0,1,8,0,0,1.0422545799077658,0.2179866262976881,903.1073046903224,1762.2307936484915,2.18134,41.38322
340.26113063513856,1,2,0,0,1,9,0,0,0.9994079099733432,0.18050184812494616,853.9705191351545,1765.6880910555178,2.18102,41.38363
416.3660483626969,1,4,0,0,1,10,0,2,2.0224634016427236,0.21130873920276305,356.4579040441553,929.6714322800638,2.15056,41.37631
499.6858053855284,1,4,0,0,1,9,0,2,1.6792739881907852,0.47807136564892344,647.316552567038,792.3528447588511,2.1696299999999997,41.40226
300.92861963832706,0,3,0,0,1,9,1,1,0.907128639600622,0.600942779603557,567.1936400636718,1083.8984908235782,2.1693,41.39529
167.80319780296506,0,2,0,1,0,10,0,1,1.0761132572218468,0.4128395361724212,455.4693835122738,1145.978078640802,2.16607,41.37791
167.80319780296506,0,2,0,1,0,9,0,1,1.1750710075894797,0.32917693754575234,437.00362794638255,1059.6994775270073,2.16606,41.37698
156.1663602299439,0,2,0,0,0,10,1,1,1.3335593381882378,0.4143711775108411,425.90826598082833,1157.1078489666927,2.15574,41.3925
182.93108664789256,0,2,0,0,1,9,1,1,0.667542244899402,0.36842771431149945,757.7332953973753,1400.8535114002923,2.16343,41.39054
501.0822258942909,0,4,0,0,0,10,1,2,0.614056925911715,0.25648058681105923,567.944072486721,1135.574585165958,2.17576,41.39058
231.57306770312096,0,4,0,0,1,9,1,1,0.9156846902151886,0.4077896404692202,433.8745876936544,1199.1073359436916,2.15909,41.38653
248.7955873111923,0,2,0,1,0,10,1,1,0.517555039213692,0.16739250371388048,577.8435664264749,1195.07718750623,2.17434,41.39047
173.62161658947562,0,2,0,0,1,10,1,1,1.6788506676549169,0.2455506261818374,353.68599962016856,825.8288737120324,2.15537,41.37679
138.9438406218726,0,2,0,1,0,7,0,1,2.121681693066943,0.109405304715477,290.4289207409416,656.7786072765145,2.1452299999999997,41.38303
179.4400353759862,0,2,0,1,0,8,0,1,1.264762022207742,0.26201798617881505,377.1836845861108,922.3881276222944,2.15833,41.3799
208.53212930853908,0,2,0,1,0,10,1,1,1.0594805914645131,0.24331689483411695,1992.0418765335244,1730.4425528187655,2.18177,41.38358
223.19454465054577,0,2,0,0,0,10,1,1,0.9232815753298764,0.26167679919559445,877.2205970441458,2259.9966339312655,2.1760200000000003,41.38016
810.1566318337328,0,4,0,1,0,10,1,2,1.2128168835933115,0.40679972078019894,610.1751783720458,1565.231305110808,2.18374,41.38361
567.1794633090511,1,4,0,1,0,10,1,1,0.8213572067109474,0.3078315896701225,449.6934190649277,1242.6810616048554,2.16025,41.386309999999995
111.01543044662182,0,2,0,0,1,10,1,1,1.7387071127482892,0.22813859164369005,1698.2478123184032,823.3319127265646,2.17405,41.4025
181.76740289059043,0,2,0,1,0,9,0,1,1.3051334723379402,0.4786803129064023,470.8108156007791,816.2114008971057,2.18016,41.39607
180.3709823818279,0,2,1,0,0,10,1,1,0.7215881828881088,0.44650307927071337,556.5530088598603,1325.7595796157084,2.16186,41.38927
138.9438406218726,0,2,0,0,1,8,1,1,1.974658297600115,0.3710796098807769,307.3277237355299,700.8973205488841,2.14792,41.38085
